id,gx_id,ticker,ex_date,payable_date,dvd_amount,currency
3879,NULL,RY CN,2022-04-22 00:00:00.000,2022-05-24 00:00:00.000,1.2,CAD
3880,NULL,RY CN,2022-01-25 00:00:00.000,2022-02-24 00:00:00.000,1.2,CAD
3881,NULL,RY CN,2021-10-25 00:00:00.000,2021-11-24 00:00:00.000,1.08,CAD
3882,NULL,RY CN,2021-07-23 00:00:00.000,2021-08-24 00:00:00.000,1.08,CAD
3883,NULL,RY CN,2021-04-21 00:00:00.000,2021-05-21 00:00:00.000,1.08,CAD
3884,NULL,RY CN,2021-01-25 00:00:00.000,2021-02-24 00:00:00.000,1.08,CAD
3885,NULL,RY CN,2020-10-23 00:00:00.000,2020-11-24 00:00:00.000,1.08,CAD
3886,NULL,RY CN,2020-07-24 00:00:00.000,2020-08-24 00:00:00.000,1.08,CAD
3887,NULL,RY CN,2020-04-22 00:00:00.000,2020-05-22 00:00:00.000,1.08,CAD
3888,NULL,RY CN,2020-01-24 00:00:00.000,2020-02-24 00:00:00.000,1.05,CAD
3889,NULL,RY CN,2019-10-23 00:00:00.000,2019-11-22 00:00:00.000,1.05,CAD
3890,NULL,RY CN,2019-07-24 00:00:00.000,2019-08-23 00:00:00.000,1.02,CAD
3891,NULL,RY CN,2019-04-24 00:00:00.000,2019-05-24 00:00:00.000,1.02,CAD
3892,NULL,RY CN,2019-01-23 00:00:00.000,2019-02-22 00:00:00.000,0.98,CAD
3893,NULL,RY CN,2018-10-24 00:00:00.000,2018-11-23 00:00:00.000,0.98,CAD
3894,NULL,RY CN,2018-07-25 00:00:00.000,2018-08-24 00:00:00.000,0.94,CAD
3895,NULL,RY CN,2018-04-24 00:00:00.000,2018-05-24 00:00:00.000,0.94,CAD
3896,NULL,RY CN,2018-01-24 00:00:00.000,2018-02-23 00:00:00.000,0.91,CAD
3897,NULL,RY CN,2017-10-25 00:00:00.000,2017-11-24 00:00:00.000,0.91,CAD
3898,NULL,RY CN,2017-07-24 00:00:00.000,2017-08-24 00:00:00.000,0.87,CAD
3899,NULL,RY CN,2017-04-21 00:00:00.000,2017-05-24 00:00:00.000,0.87,CAD
3900,NULL,RY CN,2017-01-24 00:00:00.000,2017-02-24 00:00:00.000,0.83,CAD
3901,NULL,RY CN,2016-10-24 00:00:00.000,2016-11-24 00:00:00.000,0.83,CAD
3902,NULL,RY CN,2016-07-22 00:00:00.000,2016-08-24 00:00:00.000,0.81,CAD
3903,NULL,RY CN,2016-04-21 00:00:00.000,2016-05-24 00:00:00.000,0.81,CAD
3904,NULL,RY CN,2016-01-22 00:00:00.000,2016-02-24 00:00:00.000,0.79,CAD
3905,NULL,RY CN,2015-10-22 00:00:00.000,2015-11-24 00:00:00.000,0.79,CAD
3906,NULL,RY CN,2015-07-23 00:00:00.000,2015-08-24 00:00:00.000,0.77,CAD
3907,NULL,RY CN,2015-04-21 00:00:00.000,2015-05-22 00:00:00.000,0.77,CAD
3908,NULL,RY CN,2015-01-22 00:00:00.000,2015-02-24 00:00:00.000,0.75,CAD
3909,NULL,RY CN,2014-10-23 00:00:00.000,2014-11-24 00:00:00.000,0.75,CAD
3910,NULL,RY CN,2014-07-22 00:00:00.000,2014-08-22 00:00:00.000,0.71,CAD
3911,NULL,RY CN,2014-04-22 00:00:00.000,2014-05-23 00:00:00.000,0.71,CAD
3912,NULL,RY CN,2014-01-23 00:00:00.000,2014-02-24 00:00:00.000,0.67,CAD
3913,NULL,RY CN,2013-10-22 00:00:00.000,2013-11-22 00:00:00.000,0.67,CAD
3914,NULL,RY CN,2013-07-23 00:00:00.000,2013-08-23 00:00:00.000,0.63,CAD
3915,NULL,RY CN,2013-04-23 00:00:00.000,2013-05-24 00:00:00.000,0.63,CAD
3916,NULL,RY CN,2013-01-22 00:00:00.000,2013-02-22 00:00:00.000,0.6,CAD
3917,NULL,RY CN,2012-10-23 00:00:00.000,2012-11-23 00:00:00.000,0.6,CAD
3918,NULL,RY CN,2012-07-24 00:00:00.000,2012-08-24 00:00:00.000,0.57,CAD
3919,NULL,RY CN,2012-04-23 00:00:00.000,2012-05-24 00:00:00.000,0.57,CAD
3920,NULL,RY CN,2012-01-24 00:00:00.000,2012-02-24 00:00:00.000,0.54,CAD
3921,NULL,RY CN,2011-10-24 00:00:00.000,2011-11-24 00:00:00.000,0.54,CAD
3922,NULL,RY CN,2011-07-22 00:00:00.000,2011-08-24 00:00:00.000,0.54,CAD
3923,NULL,RY CN,2011-04-21 00:00:00.000,2011-05-24 00:00:00.000,0.5,CAD
3924,NULL,RY CN,2011-01-24 00:00:00.000,2011-02-24 00:00:00.000,0.5,CAD
3925,NULL,RY CN,2010-10-22 00:00:00.000,2010-11-24 00:00:00.000,0.5,CAD
3926,NULL,RY CN,2010-07-22 00:00:00.000,2010-08-24 00:00:00.000,0.5,CAD
3927,NULL,RY CN,2010-04-20 00:00:00.000,2010-05-21 00:00:00.000,0.5,CAD
3928,NULL,RY CN,2010-01-22 00:00:00.000,2010-02-24 00:00:00.000,0.5,CAD
3929,NULL,RY CN,2009-10-22 00:00:00.000,2009-11-24 00:00:00.000,0.5,CAD
3930,NULL,RY CN,2009-07-23 00:00:00.000,2009-08-24 00:00:00.000,0.5,CAD
3931,NULL,RY CN,2009-04-21 00:00:00.000,2009-05-22 00:00:00.000,0.5,CAD
3932,NULL,RY CN,2009-01-22 00:00:00.000,2009-02-24 00:00:00.000,0.5,CAD
3933,NULL,RY CN,2008-10-23 00:00:00.000,2008-11-24 00:00:00.000,0.5,CAD
3934,NULL,RY CN,2008-07-22 00:00:00.000,2008-08-22 00:00:00.000,0.5,CAD
3935,NULL,RY CN,2008-04-22 00:00:00.000,2008-05-23 00:00:00.000,0.5,CAD
3936,NULL,RY CN,2008-01-22 00:00:00.000,2008-02-22 00:00:00.000,0.5,CAD
3937,NULL,RY CN,2007-10-23 00:00:00.000,2007-11-23 00:00:00.000,0.5,CAD
3938,NULL,RY CN,2007-07-24 00:00:00.000,2007-08-24 00:00:00.000,0.46,CAD
3939,NULL,RY CN,2007-04-23 00:00:00.000,2007-05-24 00:00:00.000,0.46,CAD
3940,NULL,RY CN,2007-01-23 00:00:00.000,2007-02-23 00:00:00.000,0.4,CAD
3941,NULL,RY CN,2006-10-24 00:00:00.000,2006-11-24 00:00:00.000,0.4,CAD
3942,NULL,RY CN,2006-07-24 00:00:00.000,2006-08-24 00:00:00.000,0.36,CAD
3943,NULL,RY CN,2006-04-21 00:00:00.000,2006-05-24 00:00:00.000,0.36,CAD
3944,NULL,RY CN,2006-03-23 00:00:00.000,2006-04-06 00:00:00.000,2,CAD
3945,NULL,RY CN,2006-01-24 00:00:00.000,2006-02-24 00:00:00.000,0.32,CAD
3946,NULL,RY CN,2005-10-21 00:00:00.000,2005-11-23 00:00:00.000,0.32,CAD
3947,NULL,RY CN,2005-07-22 00:00:00.000,2005-08-24 00:00:00.000,0.305,CAD
3948,NULL,RY CN,2005-04-21 00:00:00.000,2005-05-24 00:00:00.000,0.275,CAD
3949,NULL,RY CN,2005-01-24 00:00:00.000,2005-02-24 00:00:00.000,0.275,CAD
3950,NULL,RY CN,2004-10-22 00:00:00.000,2004-11-24 00:00:00.000,0.26,CAD
3951,NULL,RY CN,2004-07-22 00:00:00.000,2004-08-24 00:00:00.000,0.26,CAD
3952,NULL,RY CN,2004-04-20 00:00:00.000,2004-05-21 00:00:00.000,0.26,CAD
3953,NULL,RY CN,2004-01-22 00:00:00.000,2004-02-24 00:00:00.000,0.23,CAD
3954,NULL,RY CN,2003-10-23 00:00:00.000,2003-11-24 00:00:00.000,0.23,CAD
3955,NULL,RY CN,2003-07-21 00:00:00.000,2003-08-22 00:00:00.000,0.215,CAD
3956,NULL,RY CN,2003-04-21 00:00:00.000,2003-05-23 00:00:00.000,0.215,CAD
3957,NULL,RY CN,2003-01-23 00:00:00.000,2003-02-24 00:00:00.000,0.2,CAD
3958,NULL,RY CN,2002-10-21 00:00:00.000,2002-11-22 00:00:00.000,0.2,CAD
3959,NULL,RY CN,2002-07-22 00:00:00.000,2002-08-23 00:00:00.000,0.19,CAD
3960,NULL,RY CN,2002-04-22 00:00:00.000,2002-05-24 00:00:00.000,0.19,CAD
3961,NULL,RY CN,2002-01-22 00:00:00.000,2002-02-22 00:00:00.000,0.18,CAD
3962,NULL,RY CN,2001-10-22 00:00:00.000,2001-11-23 00:00:00.000,0.18,CAD
3963,NULL,RY CN,2001-07-23 00:00:00.000,2001-08-24 00:00:00.000,0.18,CAD
3964,NULL,RY CN,2001-04-20 00:00:00.000,2001-05-24 00:00:00.000,0.165,CAD
3965,NULL,RY CN,2001-01-22 00:00:00.000,2001-02-23 00:00:00.000,0.165,CAD
3966,NULL,RY CN,2000-10-23 00:00:00.000,2000-11-24 00:00:00.000,0.15,CAD
3967,NULL,RY CN,2000-09-25 00:00:00.000,2000-10-05 00:00:00.000,2,CAD
3968,NULL,RY CN,2000-07-21 00:00:00.000,2000-08-24 00:00:00.000,0.15,CAD
3969,NULL,RY CN,2000-04-19 00:00:00.000,2000-05-24 00:00:00.000,0.135,CAD
3970,NULL,RY CN,2000-01-21 00:00:00.000,2000-02-24 00:00:00.000,0.135,CAD
3971,NULL,RY CN,1999-10-21 00:00:00.000,1999-11-24 00:00:00.000,0.12,CAD
3972,NULL,RY CN,1999-07-22 00:00:00.000,1999-08-24 00:00:00.000,0.12,CAD
3973,NULL,RY CN,1999-04-21 00:00:00.000,1999-05-21 00:00:00.000,0.115,CAD
3974,NULL,RY CN,1999-01-21 00:00:00.000,1999-02-24 00:00:00.000,0.115,CAD
3975,NULL,RY CN,1998-10-22 00:00:00.000,1998-11-24 00:00:00.000,0.115,CAD
3976,NULL,RY CN,1998-07-23 00:00:00.000,1998-08-24 00:00:00.000,0.115,CAD
3977,NULL,RY CN,1998-04-22 00:00:00.000,1998-05-22 00:00:00.000,0.105,CAD
3978,NULL,RY CN,1998-01-22 00:00:00.000,1998-02-24 00:00:00.000,0.105,CAD
3979,NULL,RY CN,1997-10-23 00:00:00.000,1997-11-24 00:00:00.000,0.0975,CAD
3980,NULL,RY CN,1997-07-22 00:00:00.000,1997-08-22 00:00:00.000,0.0975,CAD
3981,NULL,RY CN,1997-04-22 00:00:00.000,1997-05-23 00:00:00.000,0.0925,CAD
3982,NULL,RY CN,1997-01-23 00:00:00.000,1997-02-24 00:00:00.000,0.0925,CAD
3983,NULL,RY CN,1996-10-22 00:00:00.000,1996-11-22 00:00:00.000,0.085,CAD
3984,NULL,RY CN,1996-07-22 00:00:00.000,1996-08-23 00:00:00.000,0.085,CAD
3985,NULL,RY CN,1996-04-22 00:00:00.000,1996-05-24 00:00:00.000,0.085,CAD
3986,NULL,RY CN,1996-01-22 00:00:00.000,1996-02-23 00:00:00.000,0.0775,CAD
3987,NULL,RY CN,1995-10-23 00:00:00.000,1995-11-24 00:00:00.000,0.0775,CAD
3988,NULL,RY CN,1995-07-21 00:00:00.000,1995-08-24 00:00:00.000,0.0725,CAD
3989,NULL,RY CN,1995-04-18 00:00:00.000,1995-05-24 00:00:00.000,0.0725,CAD
3990,NULL,RY CN,1995-01-19 00:00:00.000,1995-02-24 00:00:00.000,0.0725,CAD
3991,NULL,RY CN,1994-10-19 00:00:00.000,1994-11-24 00:00:00.000,0.0725,CAD
3992,NULL,RY CN,1994-07-19 00:00:00.000,1994-08-24 00:00:00.000,0.0725,CAD
3993,NULL,RY CN,1994-04-19 00:00:00.000,1994-05-24 00:00:00.000,0.0725,CAD
3994,NULL,RY CN,1994-01-19 00:00:00.000,1994-02-24 00:00:00.000,0.0725,CAD
3995,NULL,RY CN,1993-10-19 00:00:00.000,1993-11-24 00:00:00.000,0.0725,CAD
3996,NULL,RY CN,1993-07-20 00:00:00.000,1993-08-24 00:00:00.000,0.0725,CAD
3997,NULL,RY CN,1993-04-19 00:00:00.000,1993-05-21 00:00:00.000,0.0725,CAD
3998,NULL,RY CN,1993-01-19 00:00:00.000,1993-02-24 00:00:00.000,0.0725,CAD
3999,NULL,RY CN,1992-10-20 00:00:00.000,1992-11-24 00:00:00.000,0.0725,CAD
4000,NULL,RY CN,1992-07-21 00:00:00.000,1992-08-24 00:00:00.000,0.0725,CAD
4001,NULL,RY CN,1992-04-20 00:00:00.000,1992-05-22 00:00:00.000,0.0725,CAD
4002,NULL,RY CN,1992-01-21 00:00:00.000,1992-02-24 00:00:00.000,0.0725,CAD
4003,NULL,RY CN,1991-10-18 00:00:00.000,1991-11-22 00:00:00.000,0.0725,CAD
4004,NULL,RY CN,1991-07-18 00:00:00.000,1991-08-23 00:00:00.000,0.0725,CAD
4005,NULL,RY CN,1991-04-18 00:00:00.000,1991-05-24 00:00:00.000,0.0725,CAD
4006,NULL,RY CN,1991-01-18 00:00:00.000,1991-02-22 00:00:00.000,0.0725,CAD
4007,NULL,RY CN,1990-10-18 00:00:00.000,1990-11-23 00:00:00.000,0.0725,CAD
4008,NULL,RY CN,1990-07-18 00:00:00.000,1990-08-24 00:00:00.000,0.0725,CAD
4009,NULL,RY CN,1990-04-18 00:00:00.000,1990-05-24 00:00:00.000,0.0725,CAD
4010,NULL,RY CN,1990-02-05 00:00:00.000,1990-03-05 00:00:00.000,2,CAD
4011,NULL,RY CN,1990-01-18 00:00:00.000,1990-02-23 00:00:00.000,0.0725,CAD
4012,NULL,RY CN,1989-10-18 00:00:00.000,1989-11-24 00:00:00.000,0.06875,CAD
4013,NULL,RY CN,1989-07-18 00:00:00.000,1989-08-24 00:00:00.000,0.06875,CAD
4014,NULL,RY CN,1989-04-18 00:00:00.000,1989-05-24 00:00:00.000,0.06875,CAD
4015,NULL,RY CN,1989-01-18 00:00:00.000,1989-02-24 00:00:00.000,0.06875,CAD
4016,NULL,RY CN,1988-10-18 00:00:00.000,1988-11-24 00:00:00.000,0.065,CAD
4017,NULL,RY CN,1988-07-18 00:00:00.000,1988-08-24 00:00:00.000,0.065,CAD
4018,NULL,RY CN,1988-04-18 00:00:00.000,1988-05-24 00:00:00.000,0.065,CAD
4019,NULL,RY CN,1988-01-18 00:00:00.000,1988-02-24 00:00:00.000,0.065,CAD
4020,NULL,RY CN,1987-10-19 00:00:00.000,1987-11-24 00:00:00.000,0.065,CAD
4021,NULL,RY CN,1987-07-20 00:00:00.000,1987-08-24 00:00:00.000,0.0625,CAD
4022,NULL,RY CN,1987-04-20 00:00:00.000,1987-05-22 00:00:00.000,0.0625,CAD
4023,NULL,RY CN,1987-01-26 00:00:00.000,1987-02-24 00:00:00.000,0.0625,CAD
4024,NULL,RY CN,1986-10-20 00:00:00.000,1986-11-24 00:00:00.000,0.0625,CAD
4025,NULL,RY CN,1986-07-18 00:00:00.000,1986-08-22 00:00:00.000,0.0625,CAD
4026,NULL,RY CN,1986-04-18 00:00:00.000,1986-05-23 00:00:00.000,0.0625,CAD
4027,NULL,RY CN,1986-01-20 00:00:00.000,1986-02-24 00:00:00.000,0.0625,CAD
4028,NULL,RY CN,1985-10-18 00:00:00.000,1985-11-22 00:00:00.000,0.0625,CAD
4029,NULL,RY CN,1985-07-18 00:00:00.000,1985-08-23 00:00:00.000,0.0625,CAD
4030,NULL,RY CN,1985-04-18 00:00:00.000,1985-05-24 00:00:00.000,0.0625,CAD
4031,NULL,RY CN,1985-01-18 00:00:00.000,1985-02-22 00:00:00.000,0.0625,CAD
4032,NULL,RY CN,1981-03-09 00:00:00.000,1981-03-13 00:00:00.000,2,CAD
4183,NULL,TD CN,2024-04-08 00:00:00.000,2024-04-30 00:00:00.000,1.02,CAD
4184,NULL,TD CN,2024-01-09 00:00:00.000,2024-01-31 00:00:00.000,1.02,CAD
4185,NULL,TD CN,2023-10-05 00:00:00.000,2023-10-31 00:00:00.000,0.96,CAD
4186,NULL,TD CN,2023-07-07 00:00:00.000,2023-07-31 00:00:00.000,0.96,CAD
4187,NULL,TD CN,2023-04-05 00:00:00.000,2023-04-30 00:00:00.000,0.96,CAD
4188,NULL,TD CN,2023-01-05 00:00:00.000,2023-01-31 00:00:00.000,0.96,CAD
4189,NULL,TD CN,2022-10-06 00:00:00.000,2022-10-31 00:00:00.000,0.89,CAD
4190,NULL,TD CN,2022-07-07 00:00:00.000,2022-07-31 00:00:00.000,0.89,CAD
4191,NULL,TD CN,2022-04-07 00:00:00.000,2022-04-30 00:00:00.000,0.89,CAD
4192,NULL,TD CN,2022-01-07 00:00:00.000,2022-01-31 00:00:00.000,0.89,CAD
4193,NULL,TD CN,2021-10-07 00:00:00.000,2021-10-31 00:00:00.000,0.79,CAD
4194,NULL,TD CN,2021-07-08 00:00:00.000,2021-07-31 00:00:00.000,0.79,CAD
4195,NULL,TD CN,2021-04-08 00:00:00.000,2021-04-30 00:00:00.000,0.79,CAD
4196,NULL,TD CN,2021-01-07 00:00:00.000,2021-01-31 00:00:00.000,0.79,CAD
4197,NULL,TD CN,2020-10-08 00:00:00.000,2020-10-31 00:00:00.000,0.79,CAD
4198,NULL,TD CN,2020-07-09 00:00:00.000,2020-07-31 00:00:00.000,0.79,CAD
4199,NULL,TD CN,2020-04-08 00:00:00.000,2020-04-30 00:00:00.000,0.79,CAD
4200,NULL,TD CN,2020-01-09 00:00:00.000,2020-01-31 00:00:00.000,0.74,CAD
4201,NULL,TD CN,2019-10-09 00:00:00.000,2019-10-31 00:00:00.000,0.74,CAD
4202,NULL,TD CN,2019-07-09 00:00:00.000,2019-07-31 00:00:00.000,0.74,CAD
4203,NULL,TD CN,2019-04-09 00:00:00.000,2019-04-30 00:00:00.000,0.74,CAD
4204,NULL,TD CN,2019-01-09 00:00:00.000,2019-01-31 00:00:00.000,0.67,CAD
4205,NULL,TD CN,2018-10-09 00:00:00.000,2018-10-31 00:00:00.000,0.67,CAD
4206,NULL,TD CN,2018-07-09 00:00:00.000,2018-07-31 00:00:00.000,0.67,CAD
4207,NULL,TD CN,2018-04-09 00:00:00.000,2018-04-30 00:00:00.000,0.67,CAD
4208,NULL,TD CN,2018-01-09 00:00:00.000,2018-01-31 00:00:00.000,0.6,CAD
4209,NULL,TD CN,2017-10-05 00:00:00.000,2017-10-31 00:00:00.000,0.6,CAD
4210,NULL,TD CN,2017-07-06 00:00:00.000,2017-07-31 00:00:00.000,0.6,CAD
4211,NULL,TD CN,2017-04-06 00:00:00.000,2017-04-30 00:00:00.000,0.6,CAD
4212,NULL,TD CN,2017-01-06 00:00:00.000,2017-01-31 00:00:00.000,0.55,CAD
4213,NULL,TD CN,2016-10-05 00:00:00.000,2016-10-31 00:00:00.000,0.55,CAD
4214,NULL,TD CN,2016-07-06 00:00:00.000,2016-07-31 00:00:00.000,0.55,CAD
4215,NULL,TD CN,2016-04-06 00:00:00.000,2016-04-30 00:00:00.000,0.55,CAD
4216,NULL,TD CN,2016-01-06 00:00:00.000,2016-01-29 00:00:00.000,0.51,CAD
4217,NULL,TD CN,2015-10-02 00:00:00.000,2015-10-30 00:00:00.000,0.51,CAD
4218,NULL,TD CN,2015-07-07 00:00:00.000,2015-07-31 00:00:00.000,0.51,CAD
4219,NULL,TD CN,2015-04-02 00:00:00.000,2015-04-30 00:00:00.000,0.51,CAD
4220,NULL,TD CN,2015-01-02 00:00:00.000,2015-01-31 00:00:00.000,0.47,CAD
4221,NULL,TD CN,2014-10-01 00:00:00.000,2014-10-31 00:00:00.000,0.47,CAD
4222,NULL,TD CN,2014-07-07 00:00:00.000,2014-07-31 00:00:00.000,0.47,CAD
4223,NULL,TD CN,2014-04-01 00:00:00.000,2014-04-30 00:00:00.000,0.47,CAD
4224,NULL,TD CN,2014-02-03 00:00:00.000,2014-01-31 00:00:00.000,2,CAD
4225,NULL,TD CN,2014-01-02 00:00:00.000,2014-01-31 00:00:00.000,0.43,CAD
4226,NULL,TD CN,2013-10-01 00:00:00.000,2013-10-31 00:00:00.000,0.425,CAD
4227,NULL,TD CN,2013-07-05 00:00:00.000,2013-07-31 00:00:00.000,0.405,CAD
4228,NULL,TD CN,2013-04-01 00:00:00.000,2013-04-30 00:00:00.000,0.405,CAD
4229,NULL,TD CN,2013-01-02 00:00:00.000,2013-01-31 00:00:00.000,0.385,CAD
4230,NULL,TD CN,2012-10-01 00:00:00.000,2012-10-31 00:00:00.000,0.385,CAD
4231,NULL,TD CN,2012-07-03 00:00:00.000,2012-07-31 00:00:00.000,0.36,CAD
4232,NULL,TD CN,2012-04-02 00:00:00.000,2012-04-30 00:00:00.000,0.36,CAD
4233,NULL,TD CN,2012-01-03 00:00:00.000,2012-01-31 00:00:00.000,0.34,CAD
4234,NULL,TD CN,2011-10-03 00:00:00.000,2011-10-31 00:00:00.000,0.34,CAD
4235,NULL,TD CN,2011-07-04 00:00:00.000,2011-07-31 00:00:00.000,0.33,CAD
4236,NULL,TD CN,2011-04-01 00:00:00.000,2011-04-30 00:00:00.000,0.33,CAD
4237,NULL,TD CN,2011-01-04 00:00:00.000,2011-01-31 00:00:00.000,0.305,CAD
4238,NULL,TD CN,2010-10-01 00:00:00.000,2010-10-31 00:00:00.000,0.305,CAD
4239,NULL,TD CN,2010-07-02 00:00:00.000,2010-07-31 00:00:00.000,0.305,CAD
4240,NULL,TD CN,2010-04-01 00:00:00.000,2010-04-30 00:00:00.000,0.305,CAD
4241,NULL,TD CN,2010-01-04 00:00:00.000,2010-01-31 00:00:00.000,0.305,CAD
4242,NULL,TD CN,2009-10-01 00:00:00.000,2009-10-31 00:00:00.000,0.305,CAD
4243,NULL,TD CN,2009-07-02 00:00:00.000,2009-07-31 00:00:00.000,0.305,CAD
4244,NULL,TD CN,2009-04-01 00:00:00.000,2009-04-30 00:00:00.000,0.305,CAD
4245,NULL,TD CN,2009-01-02 00:00:00.000,2009-01-31 00:00:00.000,0.305,CAD
4246,NULL,TD CN,2008-10-01 00:00:00.000,2008-10-31 00:00:00.000,0.305,CAD
4247,NULL,TD CN,2008-07-07 00:00:00.000,2008-07-31 00:00:00.000,0.295,CAD
4248,NULL,TD CN,2008-04-01 00:00:00.000,2008-04-30 00:00:00.000,0.295,CAD
4249,NULL,TD CN,2008-01-02 00:00:00.000,2008-01-31 00:00:00.000,0.285,CAD
4250,NULL,TD CN,2007-10-01 00:00:00.000,2007-10-31 00:00:00.000,0.285,CAD
4251,NULL,TD CN,2007-07-03 00:00:00.000,2007-07-31 00:00:00.000,0.265,CAD
4252,NULL,TD CN,2007-04-02 00:00:00.000,2007-04-30 00:00:00.000,0.265,CAD
4253,NULL,TD CN,2007-01-02 00:00:00.000,2007-01-31 00:00:00.000,0.24,CAD
4254,NULL,TD CN,2006-09-12 00:00:00.000,2006-10-31 00:00:00.000,0.24,CAD
4255,NULL,TD CN,2006-06-13 00:00:00.000,2006-07-31 00:00:00.000,0.22,CAD
4256,NULL,TD CN,2006-03-14 00:00:00.000,2006-04-30 00:00:00.000,0.22,CAD
4257,NULL,TD CN,2005-12-13 00:00:00.000,2006-01-31 00:00:00.000,0.21,CAD
4258,NULL,TD CN,2005-09-13 00:00:00.000,2005-10-31 00:00:00.000,0.21,CAD
4259,NULL,TD CN,2005-06-14 00:00:00.000,2005-07-31 00:00:00.000,0.2,CAD
4260,NULL,TD CN,2005-03-15 00:00:00.000,2005-04-30 00:00:00.000,0.2,CAD
4261,NULL,TD CN,2004-12-14 00:00:00.000,2005-01-31 00:00:00.000,0.18,CAD
4262,NULL,TD CN,2004-09-14 00:00:00.000,2004-10-31 00:00:00.000,0.18,CAD
4263,NULL,TD CN,2004-06-15 00:00:00.000,2004-07-31 00:00:00.000,0.17,CAD
4264,NULL,TD CN,2004-03-16 00:00:00.000,2004-04-30 00:00:00.000,0.17,CAD
4265,NULL,TD CN,2003-12-16 00:00:00.000,2004-01-31 00:00:00.000,0.16,CAD
4266,NULL,TD CN,2003-09-16 00:00:00.000,2003-10-31 00:00:00.000,0.16,CAD
4267,NULL,TD CN,2003-06-17 00:00:00.000,2003-07-31 00:00:00.000,0.14,CAD
4268,NULL,TD CN,2003-03-18 00:00:00.000,2003-04-30 00:00:00.000,0.14,CAD
4269,NULL,TD CN,2002-12-17 00:00:00.000,2003-01-31 00:00:00.000,0.14,CAD
4270,NULL,TD CN,2002-09-17 00:00:00.000,2002-10-31 00:00:00.000,0.14,CAD
4271,NULL,TD CN,2002-06-18 00:00:00.000,2002-07-31 00:00:00.000,0.14,CAD
4272,NULL,TD CN,2002-03-12 00:00:00.000,2002-04-30 00:00:00.000,0.14,CAD
4273,NULL,TD CN,2001-12-18 00:00:00.000,2002-01-31 00:00:00.000,0.14,CAD
4274,NULL,TD CN,2001-09-18 00:00:00.000,2001-10-31 00:00:00.000,0.14,CAD
4275,NULL,TD CN,2001-06-12 00:00:00.000,2001-07-31 00:00:00.000,0.14,CAD
4276,NULL,TD CN,2001-03-13 00:00:00.000,2001-04-30 00:00:00.000,0.14,CAD
4277,NULL,TD CN,2000-12-12 00:00:00.000,2001-01-31 00:00:00.000,0.125,CAD
4278,NULL,TD CN,2000-09-12 00:00:00.000,2000-10-31 00:00:00.000,0.125,CAD
4279,NULL,TD CN,2000-06-13 00:00:00.000,2000-07-31 00:00:00.000,0.125,CAD
4280,NULL,TD CN,2000-03-14 00:00:00.000,2000-04-30 00:00:00.000,0.105,CAD
4281,NULL,TD CN,1999-12-14 00:00:00.000,2000-01-31 00:00:00.000,0.105,CAD
4282,NULL,TD CN,1999-09-14 00:00:00.000,1999-10-31 00:00:00.000,0.095,CAD
4283,NULL,TD CN,1999-07-06 00:00:00.000,1999-07-31 00:00:00.000,2,CAD
4284,NULL,TD CN,1999-07-06 00:00:00.000,1999-07-31 00:00:00.000,0.095,CAD
4285,NULL,TD CN,1999-03-16 00:00:00.000,1999-04-30 00:00:00.000,0.085,CAD
4286,NULL,TD CN,1998-12-15 00:00:00.000,1999-01-31 00:00:00.000,0.085,CAD
4287,NULL,TD CN,1998-09-15 00:00:00.000,1998-10-31 00:00:00.000,0.085,CAD
4288,NULL,TD CN,1998-06-16 00:00:00.000,1998-07-31 00:00:00.000,0.085,CAD
4289,NULL,TD CN,1998-03-17 00:00:00.000,1998-04-30 00:00:00.000,0.08,CAD
4290,NULL,TD CN,1997-12-16 00:00:00.000,1998-01-31 00:00:00.000,0.08,CAD
4291,NULL,TD CN,1997-09-16 00:00:00.000,1997-10-31 00:00:00.000,0.07,CAD
4292,NULL,TD CN,1997-06-16 00:00:00.000,1997-07-31 00:00:00.000,0.07,CAD
4293,NULL,TD CN,1997-03-18 00:00:00.000,1997-04-30 00:00:00.000,0.07,CAD
4294,NULL,TD CN,1996-12-17 00:00:00.000,1997-01-31 00:00:00.000,0.07,CAD
4295,NULL,TD CN,1996-10-10 00:00:00.000,1996-10-31 00:00:00.000,0.0625,CAD
4296,NULL,TD CN,1996-06-18 00:00:00.000,1996-07-31 00:00:00.000,0.0625,CAD
4297,NULL,TD CN,1996-03-12 00:00:00.000,1996-04-30 00:00:00.000,0.0625,CAD
4298,NULL,TD CN,1995-12-12 00:00:00.000,1996-01-31 00:00:00.000,0.0625,CAD
4299,NULL,TD CN,1995-09-12 00:00:00.000,1995-10-31 00:00:00.000,0.055,CAD
4300,NULL,TD CN,1995-06-13 00:00:00.000,1995-07-31 00:00:00.000,0.055,CAD
4301,NULL,TD CN,1995-03-10 00:00:00.000,1995-04-30 00:00:00.000,0.055,CAD
4302,NULL,TD CN,1994-12-09 00:00:00.000,1995-01-31 00:00:00.000,0.055,CAD
4303,NULL,TD CN,1994-09-09 00:00:00.000,1994-10-31 00:00:00.000,0.05,CAD
4304,NULL,TD CN,1994-06-10 00:00:00.000,1994-07-31 00:00:00.000,0.05,CAD
4305,NULL,TD CN,1994-03-11 00:00:00.000,1994-04-30 00:00:00.000,0.05,CAD
4306,NULL,TD CN,1993-12-10 00:00:00.000,1994-01-31 00:00:00.000,0.0475,CAD
