Dates,PX_LAST
2022-07-08,126.31
2022-07-11,125.63
2022-07-12,125.22
2022-07-13,123.14
2022-07-14,119.35
2022-07-15,119.84
2022-07-18,121.25
2022-07-19,123.97
2022-07-20,124.86
2022-07-21,125.45
2022-07-22,125.29
2022-07-25,126.4
2022-07-26,125.84
2022-07-27,127.31
2022-07-28,128.0
2022-07-29,127.66
2022-08-02,126.29
2022-08-03,127.55
2022-08-04,127.0
2022-08-05,128.0
2022-08-08,127.76
2022-08-09,127.01
2022-08-10,129.23
2022-08-11,130.32
2022-08-12,132.7
2022-08-15,133.36
2022-08-16,135.04
2022-08-17,134.64
2022-08-18,135.57
2022-08-19,134.04
2022-08-22,132.04
2022-08-23,131.15
2022-08-24,129.07
2022-08-25,129.51
2022-08-26,128.53
2022-08-29,127.77
2022-08-30,124.49
2022-08-31,121.25
2022-09-01,121.27
2022-09-02,121.65
2022-09-06,120.5
2022-09-07,121.43
2022-09-08,124.38
2022-09-09,127.44
2022-09-12,128.68
2022-09-13,125.85
2022-09-14,126.92
2022-09-15,127.85
2022-09-16,126.8
2022-09-19,127.55
2022-09-20,126.07
2022-09-21,124.97
2022-09-22,124.03
2022-09-23,121.49
2022-09-26,122.23
2022-09-27,120.67
2022-09-28,123.22
2022-09-29,121.25
2022-09-30,121.07
2022-10-03,123.21
2022-10-04,125.29
2022-10-05,124.73
2022-10-06,121.17
2022-10-07,117.95
2022-10-11,114.86
2022-10-12,116.21
2022-10-13,119.6
2022-10-14,119.37
2022-10-17,121.94
2022-10-18,123.24
2022-10-19,120.92
2022-10-20,120.28
2022-10-21,122.56
2022-10-24,123.29
2022-10-25,124.59
2022-10-26,126.07
2022-10-27,126.4
2022-10-28,127.8
2022-10-31,125.49
2022-11-01,125.27
2022-11-02,124.86
2022-11-03,123.8
2022-11-04,126.87
2022-11-07,127.78
2022-11-08,128.56
2022-11-09,126.73
2022-11-10,131.42
2022-11-11,132.83
2022-11-14,132.16
2022-11-15,132.3
2022-11-16,131.74
2022-11-17,131.23
2022-11-18,132.27
2022-11-21,131.09
2022-11-22,131.99
2022-11-23,132.75
2022-11-24,132.37
2022-11-25,132.12
2022-11-28,130.03
2022-11-29,130.54
2022-11-30,131.38
2022-12-01,133.0
2022-12-02,134.38
2022-12-05,133.0
2022-12-06,129.11
2022-12-07,128.54
2022-12-08,125.72
2022-12-09,126.16
2022-12-12,119.0
2022-12-13,122.89
2022-12-14,122.31
2022-12-15,120.75
2022-12-16,120.63
2022-12-19,120.09
2022-12-20,121.68
2022-12-21,123.11
2022-12-22,122.09
2022-12-23,122.79
2022-12-28,122.01
2022-12-29,123.45
2022-12-30,122.66
2023-01-03,124.46
2023-01-04,126.22
2023-01-05,125.99
2023-01-06,127.87
2023-01-09,127.72
2023-01-10,127.65
2023-01-11,129.02
2023-01-12,130.0
2023-01-13,131.18
2023-01-16,131.75
2023-01-17,132.01
2023-01-18,131.33
2023-01-19,131.36
2023-01-20,132.29
2023-01-23,133.23
2023-01-24,133.26
2023-01-25,133.48
2023-01-26,135.24
2023-01-27,133.56
2023-01-30,132.57
2023-01-31,133.9
2023-02-01,133.78
2023-02-02,133.6
2023-02-03,134.88
2023-02-06,135.46
2023-02-07,136.68
2023-02-08,136.65
2023-02-09,135.87
2023-02-10,135.42
2023-02-13,135.47
2023-02-14,135.21
2023-02-15,135.02
2023-02-16,135.11
2023-02-17,135.18
2023-02-21,132.43
2023-02-22,131.29
2023-02-23,130.39
2023-02-24,130.88
2023-02-27,130.82
2023-02-28,129.32
2023-03-01,130.47
2023-03-02,128.68
2023-03-03,130.71
2023-03-06,130.62
2023-03-07,127.92
2023-03-08,127.38
2023-03-09,125.42
2023-03-10,122.1
2023-03-13,119.63
2023-03-14,120.46
2023-03-15,118.26
2023-03-16,119.46
2023-03-17,117.07
2023-03-20,117.16
2023-03-21,118.83
2023-03-22,117.56
2023-03-23,115.79
2023-03-24,116.01
2023-03-27,117.15
2023-03-28,117.2
2023-03-29,119.06
2023-03-30,119.44
2023-03-31,120.8
2023-04-03,121.52
2023-04-04,120.08
2023-04-05,119.5
2023-04-06,119.52
2023-04-10,120.54
2023-04-11,120.47
2023-04-12,121.02
2023-04-13,121.23
2023-04-14,121.58
2023-04-17,122.9
2023-04-18,123.53
2023-04-19,123.87
2023-04-20,123.94
2023-04-21,123.46
2023-04-24,123.26
2023-04-25,120.72
2023-04-26,121.55
2023-04-27,121.75
2023-04-28,122.13
2023-05-01,121.71
2023-05-02,118.26
2023-05-03,118.25
2023-05-04,114.4
2023-05-05,117.73
2023-05-08,117.99
2023-05-09,117.63
2023-05-10,117.78
2023-05-11,118.08
2023-05-12,118.91
2023-05-15,119.95
2023-05-16,118.23
2023-05-17,119.63
2023-05-18,119.04
2023-05-19,117.98
2023-05-23,117.43
2023-05-24,113.76
2023-05-25,113.0
2023-05-26,114.74
2023-05-29,115.07
2023-05-30,113.96
2023-05-31,113.22
2023-06-01,113.65
2023-06-02,116.65
2023-06-05,115.35
2023-06-06,117.65
2023-06-07,117.51
2023-06-08,117.29
2023-06-09,116.34
2023-06-12,116.36
2023-06-13,118.24
2023-06-14,118.27
2023-06-15,118.61
2023-06-16,119.1
2023-06-19,118.86
2023-06-20,118.05
2023-06-21,117.52
2023-06-22,117.32
2023-06-23,115.7
2023-06-26,117.37
2023-06-27,118.76
2023-06-28,118.13
2023-06-29,118.64
2023-06-30,119.64
2023-07-04,120.05
2023-07-05,120.49
2023-07-06,118.74
2023-07-07,119.15
2023-07-10,119.37
2023-07-11,119.83
2023-07-12,120.27
2023-07-13,122.06
2023-07-14,121.37
2023-07-17,121.65
2023-07-18,122.7
2023-07-19,123.38
2023-07-20,123.58
2023-07-21,123.39
2023-07-24,123.42
2023-07-25,123.7
2023-07-26,123.41
2023-07-27,121.6
2023-07-28,121.75
2023-07-31,122.54
2023-08-01,121.06
2023-08-02,119.16
2023-08-03,118.74
2023-08-04,119.44
2023-08-08,118.24
2023-08-09,118.46
2023-08-10,118.21
2023-08-11,118.31
2023-08-14,117.74
2023-08-15,115.07
2023-08-16,114.41
2023-08-17,113.97
2023-08-18,113.26
2023-08-21,113.09
2023-08-22,111.12
2023-08-23,112.88
2023-08-24,112.59
2023-08-25,112.16
2023-08-28,113.94
2023-08-29,114.3
2023-08-30,115.66
2023-08-31,116.48
2023-09-01,117.1
2023-09-05,116.32
2023-09-06,115.18
2023-09-07,114.58
2023-09-08,114.19
2023-09-11,115.6
2023-09-12,116.19
2023-09-13,117.63
2023-09-14,119.05
2023-09-15,120.0
2023-09-18,119.3
2023-09-19,117.87
2023-09-20,118.33
2023-09-21,116.58
2023-09-22,115.6
2023-09-25,115.8
2023-09-26,114.61
2023-09-27,113.28
2023-09-28,114.68
2023-09-29,114.58
2023-10-02,111.64
2023-10-03,109.84
2023-10-04,110.25
2023-10-05,110.81
2023-10-06,110.77
2023-10-10,111.2
2023-10-11,112.1
2023-10-12,111.3
2023-10-13,109.96
2023-10-16,111.72
2023-10-17,112.0
2023-10-18,109.44
2023-10-19,108.44
2023-10-20,106.27
2023-10-23,106.07
2023-10-24,104.98
2023-10-25,104.77
2023-10-26,106.06
2023-10-27,102.94
2023-10-30,104.53
2023-10-31,104.79
2023-11-01,104.81
2023-11-02,107.95
2023-11-03,109.49
2023-11-06,108.6
2023-11-07,107.64
2023-11-08,106.78
2023-11-09,106.96
2023-11-10,107.32
2023-11-13,107.74
2023-11-14,110.2
2023-11-15,111.12
2023-11-16,111.05
2023-11-17,112.03
2023-11-20,111.68
2023-11-21,110.68
2023-11-22,110.43
2023-11-23,110.21
2023-11-24,110.5
2023-11-27,109.75
2023-11-28,108.53
2023-11-29,110.1
2023-11-30,111.5
2023-12-01,113.66
2023-12-04,114.23
