Dates,PX_LAST
2022-01-07,91.49
2022-01-10,90.93
2022-01-11,91.81
2022-01-12,91.7
2022-01-13,92.48
2022-01-14,92.29
2022-01-17,93.34
2022-01-18,92.36
2022-01-19,91.1
2022-01-20,91.04
2022-01-21,89.97
2022-01-24,88.99
2022-01-25,89.57
2022-01-26,90.71
2022-01-27,90.715
2022-01-28,90.33
2022-01-31,91.56
2022-02-01,92.24
2022-02-02,93.1
2022-02-03,92.84
2022-02-04,93.35
2022-02-07,93.45
2022-02-08,94.49
2022-02-09,94.04
2022-02-10,93.2
2022-02-11,93.14
2022-02-14,92.52
2022-02-15,93.03
2022-02-16,92.74
2022-02-17,92.02
2022-02-18,91.87
2022-02-22,91.67
2022-02-23,91.02
2022-02-24,88.835
2022-02-25,91.68
2022-02-28,91.85
2022-03-01,90.89
2022-03-02,93.19
2022-03-03,93.84
2022-03-04,93.19
2022-03-07,92.16
2022-03-08,90.48
2022-03-09,92.65
2022-03-10,92.13
2022-03-11,91.8
2022-03-14,92.46
2022-03-15,91.84
2022-03-16,92.73
2022-03-17,92.71
2022-03-18,92.77
2022-03-21,92.82
2022-03-22,93.73
2022-03-23,90.94
2022-03-24,91.18
2022-03-25,91.97
2022-03-28,91.99
2022-03-29,92.21
2022-03-30,91.41
2022-03-31,89.6
2022-04-01,89.07
2022-04-04,88.54
2022-04-05,89.22
2022-04-06,87.99
2022-04-07,87.49
2022-04-08,87.58
2022-04-11,86.96
2022-04-12,85.75
2022-04-13,85.24
2022-04-14,85.16
2022-04-18,84.64
2022-04-19,85.83
2022-04-20,86.12
2022-04-21,86.42
2022-04-22,85.05
2022-04-25,84.93
2022-04-26,83.49
2022-04-27,81.96
2022-04-28,82.12
2022-04-29,81.35
2022-05-02,81.66
2022-05-03,82.78
2022-05-04,83.38
2022-05-05,82.48
2022-05-06,82.07
2022-05-09,81.4
2022-05-10,80.91
2022-05-11,80.58
2022-05-12,80.34
2022-05-13,81.07
2022-05-16,81.45
2022-05-17,82.66
2022-05-18,80.64
2022-05-19,80.48
2022-05-20,80.24
2022-05-24,81.53
2022-05-25,83.75
2022-05-26,84.33
2022-05-27,85.3
2022-05-30,85.43
2022-05-31,85.78
2022-06-01,85.48
2022-06-02,86.03
2022-06-03,85.25
2022-06-06,84.61
2022-06-07,85.32
2022-06-08,84.42
2022-06-09,83.32
2022-06-10,81.94
2022-06-13,81.05
2022-06-14,80.66
2022-06-15,81.0
2022-06-16,79.39
2022-06-17,79.29
2022-06-20,80.19
2022-06-21,80.19
2022-06-22,77.94
2022-06-23,75.61
2022-06-24,75.6
2022-06-27,76.89
2022-06-28,76.64
2022-06-29,76.98
2022-06-30,76.18
2022-07-04,75.09
2022-07-05,74.76
2022-07-06,74.78
2022-07-07,75.36
2022-07-08,75.65
2022-07-11,75.44
2022-07-12,74.95
2022-07-13,74.06
2022-07-14,71.83
2022-07-15,72.42
2022-07-18,73.34
2022-07-19,74.75
2022-07-20,75.0
2022-07-21,75.35
2022-07-22,75.09
2022-07-25,75.74
2022-07-26,75.86
2022-07-27,76.7
2022-07-28,77.2
2022-07-29,78.01
2022-08-02,77.6
2022-08-03,78.02
2022-08-04,78.17
2022-08-05,78.47
2022-08-08,78.4
2022-08-09,77.72
2022-08-10,79.44
2022-08-11,79.71
2022-08-12,80.39
2022-08-15,81.12
2022-08-16,81.62
2022-08-17,81.68
2022-08-18,81.79
2022-08-19,81.24
2022-08-22,80.78
2022-08-23,76.54
2022-08-24,74.98
2022-08-25,75.69
2022-08-26,74.8
2022-08-29,74.31
2022-08-30,73.55
2022-08-31,72.62
2022-09-01,71.38
2022-09-02,71.41
2022-09-06,70.68
2022-09-07,70.91
2022-09-08,72.61
2022-09-09,73.33
2022-09-12,73.32
2022-09-13,72.01
2022-09-14,71.34
2022-09-15,71.4
2022-09-16,71.25
2022-09-19,71.59
2022-09-20,71.08
2022-09-21,70.22
2022-09-22,69.88
2022-09-23,69.35
2022-09-26,67.3
2022-09-27,66.76
2022-09-28,66.9
2022-09-29,66.08
2022-09-30,65.7
2022-10-03,65.58
2022-10-04,67.11
2022-10-05,66.56
2022-10-06,65.33
2022-10-07,64.86
2022-10-11,64.06
2022-10-12,64.03
2022-10-13,65.87
2022-10-14,65.47
2022-10-17,66.17
2022-10-18,66.58
2022-10-19,64.89
2022-10-20,63.99
2022-10-21,64.85
2022-10-24,64.65
2022-10-25,65.34
2022-10-26,65.39
2022-10-27,65.85
2022-10-28,66.23
2022-10-31,65.91
2022-11-01,65.99
2022-11-02,65.54
2022-11-03,64.81
2022-11-04,65.85
2022-11-07,66.22
2022-11-08,66.48
2022-11-09,66.01
2022-11-10,69.04
2022-11-11,68.68
2022-11-14,68.48
2022-11-15,69.55
2022-11-16,68.81
2022-11-17,68.81
2022-11-18,69.04
2022-11-21,70.19
2022-11-22,70.51
2022-11-23,70.9
2022-11-24,71.03
2022-11-25,71.36
2022-11-28,71.49
2022-11-29,69.67
2022-11-30,70.18
2022-12-01,70.16
2022-12-02,68.94
2022-12-05,68.0
2022-12-06,68.39
2022-12-07,67.97
2022-12-08,68.14
2022-12-09,68.68
2022-12-12,68.19
2022-12-13,67.64
2022-12-14,66.62
2022-12-15,65.5
2022-12-16,65.24
2022-12-19,64.48
2022-12-20,65.29
2022-12-21,65.86
2022-12-22,65.82
2022-12-23,66.38
2022-12-28,65.44
2022-12-29,66.63
2022-12-30,66.38
2023-01-03,65.19
2023-01-04,66.41
2023-01-05,66.52
2023-01-06,67.19
2023-01-09,67.29
2023-01-10,67.61
2023-01-11,67.74
2023-01-12,68.56
2023-01-13,69.19
2023-01-16,69.58
2023-01-17,69.65
2023-01-18,69.25
2023-01-19,68.96
2023-01-20,69.05
2023-01-23,69.61
2023-01-24,69.42
2023-01-25,70.11
2023-01-26,71.2
2023-01-27,71.02
2023-01-30,71.05
2023-01-31,72.03
2023-02-01,72.35
2023-02-02,73.39
2023-02-03,73.36
2023-02-06,72.64
2023-02-07,73.75
2023-02-08,73.22
2023-02-09,73.12
2023-02-10,73.57
2023-02-13,74.16
2023-02-14,73.95
2023-02-15,73.64
2023-02-16,73.47
2023-02-17,72.95
2023-02-21,71.82
2023-02-22,71.57
2023-02-23,71.31
2023-02-24,71.34
2023-02-27,71.53
2023-02-28,67.44
2023-03-01,68.38
2023-03-02,68.77
2023-03-03,69.96
2023-03-06,70.29
2023-03-07,69.04
2023-03-08,68.71
2023-03-09,67.3
2023-03-10,65.73
2023-03-13,65.76
2023-03-14,66.0
2023-03-15,65.22
2023-03-16,65.72
2023-03-17,65.81
2023-03-20,65.76
2023-03-21,66.6
2023-03-22,66.5
2023-03-23,66.26
2023-03-24,65.93
2023-03-27,66.5
2023-03-28,66.66
2023-03-29,67.83
2023-03-30,67.79
2023-03-31,68.08
2023-04-03,67.4
2023-04-04,67.07
2023-04-05,67.5
2023-04-06,67.48
2023-04-10,67.61
2023-04-11,68.07
2023-04-12,68.04
2023-04-13,68.47
2023-04-14,68.46
2023-04-17,68.61
2023-04-18,69.05
2023-04-19,69.01
2023-04-20,68.79
2023-04-21,68.19
