Dates,PX_LAST
2023-09-01,122.85
2023-09-05,122.02
2023-09-06,121.24
2023-09-07,120.3
2023-09-08,120.1
2023-09-11,120.4
2023-09-12,121.22
2023-09-13,121.96
2023-09-14,123.46
2023-09-15,124.12
2023-09-18,123.35
2023-09-19,122.36
2023-09-20,122.77
2023-09-21,121.0
2023-09-22,120.27
2023-09-25,120.42
2023-09-26,118.86
2023-09-27,117.3
2023-09-28,118.76
2023-09-29,118.7
2023-10-02,115.95
2023-10-03,113.14
2023-10-04,114.19
2023-10-05,115.07
2023-10-06,114.9
2023-10-10,115.51
2023-10-11,116.38
2023-10-12,115.55
2023-10-13,114.54
2023-10-16,116.2
2023-10-17,115.53
2023-10-18,113.65
2023-10-19,113.03
2023-10-20,111.08
2023-10-23,111.33
2023-10-24,110.38
2023-10-25,109.11
2023-10-26,110.27
2023-10-27,108.47
2023-10-30,110.12
2023-10-31,110.76
2023-11-01,111.16
2023-11-02,114.79
2023-11-03,116.05
2023-11-06,116.22
2023-11-07,115.78
2023-11-08,116.0
2023-11-09,116.24
2023-11-10,116.78
2023-11-13,116.88
2023-11-14,119.14
2023-11-15,120.2
2023-11-16,119.76
2023-11-17,120.49
2023-11-20,120.53
2023-11-21,119.78
2023-11-22,118.97
2023-11-23,118.66
2023-11-24,118.96
2023-11-27,118.13
2023-11-28,117.32
2023-11-29,118.81
2023-11-30,122.62
2023-12-01,122.94
2023-12-04,123.25
